"date","covid_cases_new","covid_cases_per100K","covid_cases_7day","hover_text_case"
2020-10-20,1155.46310886562,59.214495477704,36.0268671891527,"Oct 20, 2020<br><b>36.03</b> cases per 100,000 people"
2020-10-21,1094.97261959578,56.1145143741707,37.323885451021,"Oct 21, 2020<br><b>37.32</b> cases per 100,000 people"
2020-10-22,851.652159725103,43.6449702060404,38.3280501168681,"Oct 22, 2020<br><b>38.33</b> cases per 100,000 people"
2020-10-23,926.389480288756,47.4750645609151,40.7357362127954,"Oct 23, 2020<br><b>40.74</b> cases per 100,000 people"
2020-10-24,650.517075933046,33.3373174404708,42.5698185371611,"Oct 24, 2020<br><b>42.57</b> cases per 100,000 people"
2020-10-25,621.09041400878,31.8292771351866,44.9920512935596,"Oct 25, 2020<br><b>44.99</b> cases per 100,000 people"
2020-10-26,1481.69534240244,75.9330535772456,49.6498132531047,"Oct 26, 2020<br><b>49.65</b> cases per 100,000 people"
2020-10-27,1694.26130725876,86.8265094289481,53.594386674711,"Oct 27, 2020<br><b>53.59</b> cases per 100,000 people"
2020-10-28,1519.40642216491,77.8656488673249,56.7016916023045,"Oct 28, 2020<br><b>56.7</b> cases per 100,000 people"
2020-10-29,1597.0379346625,81.8440630723698,62.158704868923,"Oct 29, 2020<br><b>62.16</b> cases per 100,000 people"
2020-10-30,1674.55486943402,85.8166054653324,67.6360678552683,"Oct 30, 2020<br><b>67.64</b> cases per 100,000 people"
2020-10-31,1063.62334762491,54.507945277239,70.6604432605209,"Oct 31, 2020<br><b>70.66</b> cases per 100,000 people"
2020-11-01,1028.5304640388,52.7095257686754,73.6433359224479,"Nov 01, 2020<br><b>73.64</b> cases per 100,000 people"
2020-11-02,2261.57216271337,115.899723300527,79.3528601686309,"Nov 02, 2020<br><b>79.35</b> cases per 100,000 people"
2020-11-03,2435.29068201184,124.802348054589,84.7779799722938,"Nov 03, 2020<br><b>84.78</b> cases per 100,000 people"
2020-11-04,3077.86835249929,157.732791502938,96.1875717773814,"Nov 04, 2020<br><b>96.19</b> cases per 100,000 people"
2020-11-05,3068.34832933988,157.244914941587,106.959122044412,"Nov 05, 2020<br><b>106.96</b> cases per 100,000 people"
2020-11-06,3104.64128324813,159.104834949923,117.42886911364,"Nov 06, 2020<br><b>117.43</b> cases per 100,000 people"
2020-11-07,2087.63443166511,106.985864511326,124.925714718509,"Nov 07, 2020<br><b>124.93</b> cases per 100,000 people"
2020-11-08,1840.01761225708,94.2961430303559,130.866660041606,"Nov 08, 2020<br><b>130.87</b> cases per 100,000 people"
2020-11-09,3809.54121535307,195.229133096352,142.199432869581,"Nov 09, 2020<br><b>142.2</b> cases per 100,000 people"
2020-11-10,3548.65035058596,181.859151126877,150.350404737051,"Nov 10, 2020<br><b>150.35</b> cases per 100,000 people"
2020-11-11,3302.48545378687,169.243836923908,151.99483979719,"Nov 11, 2020<br><b>151.99</b> cases per 100,000 people"
2020-11-12,3151.54479874226,161.508518793055,152.603926061685,"Nov 12, 2020<br><b>152.6</b> cases per 100,000 people"
2020-11-13,3075.84647812532,157.629175671281,152.393117593308,"Nov 13, 2020<br><b>152.39</b> cases per 100,000 people"
2020-11-14,1936.04755495387,99.2174291916473,151.283341119068,"Nov 14, 2020<br><b>151.28</b> cases per 100,000 people"
2020-11-15,1722.45219171518,88.2712193356072,150.422637734104,"Nov 15, 2020<br><b>150.42</b> cases per 100,000 people"
2020-11-16,3543.97067316062,181.619329763812,148.47838011517,"Nov 16, 2020<br><b>148.48</b> cases per 100,000 people"
2020-11-17,3205.20748485898,164.258592646559,145.964014617981,"Nov 17, 2020<br><b>145.96</b> cases per 100,000 people"
2020-11-18,3232.711066968,165.668080085768,145.453192212533,"Nov 18, 2020<br><b>145.45</b> cases per 100,000 people"
2020-11-19,2865.04919876745,146.826360376292,143.355741010138,"Nov 19, 2020<br><b>143.36</b> cases per 100,000 people"
2020-11-20,3027.44243288494,155.148593560093,143.001372137111,"Nov 20, 2020<br><b>143</b> cases per 100,000 people"
2020-11-21,1647.52206115356,84.4312439670805,140.889059962173,"Nov 21, 2020<br><b>140.89</b> cases per 100,000 people"
2020-11-22,1357.79542081705,69.5835030895551,138.219386212737,"Nov 22, 2020<br><b>138.22</b> cases per 100,000 people"
2020-11-23,3128.36253066723,160.320487520088,135.176694463634,"Nov 23, 2020<br><b>135.18</b> cases per 100,000 people"
2020-11-24,3201.93522900819,164.090897998593,135.152738085353,"Nov 24, 2020<br><b>135.15</b> cases per 100,000 people"
2020-11-25,2611.41650628312,133.8283409615,130.604203924743,"Nov 25, 2020<br><b>130.6</b> cases per 100,000 people"
2020-11-26,311.06959487183,15.9415120893586,111.906368455181,"Nov 26, 2020<br><b>111.91</b> cases per 100,000 people"
2020-11-27,2049.17310776462,105.014821149839,104.744400968002,"Nov 27, 2020<br><b>104.74</b> cases per 100,000 people"
2020-11-28,2013.87988111951,103.206134577732,107.426528198095,"Nov 28, 2020<br><b>107.43</b> cases per 100,000 people"
2020-11-29,1539.64249752386,78.9026953845481,108.757841383094,"Nov 29, 2020<br><b>108.76</b> cases per 100,000 people"
2020-11-30,3274.90137855189,167.830224420207,109.830660940254,"Nov 30, 2020<br><b>109.83</b> cases per 100,000 people"
2020-12-01,2824.86173824569,144.766856977986,107.070083651596,"Dec 01, 2020<br><b>107.07</b> cases per 100,000 people"
2020-12-02,2596.9821545921,133.088617774863,106.964408910648,"Dec 02, 2020<br><b>106.96</b> cases per 100,000 people"
2020-12-03,2214.53003839762,113.488936113828,120.899755199857,"Dec 03, 2020<br><b>120.9</b> cases per 100,000 people"
2020-12-04,2273.19960769957,116.495599779204,122.539866432624,"Dec 04, 2020<br><b>122.54</b> cases per 100,000 people"
2020-12-05,1160.68140652523,59.4819197345195,116.293550026451,"Dec 05, 2020<br><b>116.29</b> cases per 100,000 people"
2020-12-06,1088.25511323685,55.7702595495377,112.988916335735,"Dec 06, 2020<br><b>112.99</b> cases per 100,000 people"
2020-12-07,2084.21286418271,106.810518028466,104.271815422629,"Dec 07, 2020<br><b>104.27</b> cases per 100,000 people"
2020-12-08,1979.07781249656,101.422618583775,98.0797813663134,"Dec 08, 2020<br><b>98.08</b> cases per 100,000 people"
2020-12-09,1547.71731270424,79.3165087753119,90.3980515092346,"Dec 09, 2020<br><b>90.4</b> cases per 100,000 people"
2020-12-10,1406.39185283828,72.0739445256122,84.4816241394896,"Dec 10, 2020<br><b>84.48</b> cases per 100,000 people"
2020-12-11,1417.31092706971,72.6335188354595,78.2156125760975,"Dec 11, 2020<br><b>78.22</b> cases per 100,000 people"
2020-12-12,859.481508717255,44.0462040896079,76.0105103411101,"Dec 12, 2020<br><b>76.01</b> cases per 100,000 people"
2020-12-13,709.023132015594,36.3356014763147,73.234130616364,"Dec 13, 2020<br><b>73.23</b> cases per 100,000 people"
2020-12-14,1401.55006907167,71.8258156318789,68.2363159882801,"Dec 14, 2020<br><b>68.24</b> cases per 100,000 people"
2020-12-15,1321.72157944146,67.7348120317377,63.4237721951318,"Dec 15, 2020<br><b>63.42</b> cases per 100,000 people"
2020-12-16,1073.51919858996,55.0150820414697,59.9521398045829,"Dec 16, 2020<br><b>59.95</b> cases per 100,000 people"
2020-12-17,988.933016091206,50.6802589886019,56.8958990135815,"Dec 17, 2020<br><b>56.9</b> cases per 100,000 people"
2020-12-18,1059.94683695497,54.3195336154831,54.2796154107277,"Dec 18, 2020<br><b>54.28</b> cases per 100,000 people"
2020-12-19,646.511834037763,33.1320591537496,52.7204518484622,"Dec 19, 2020<br><b>52.72</b> cases per 100,000 people"
2020-12-20,468.190199622737,23.9935366569025,50.9572997314033,"Dec 20, 2020<br><b>50.96</b> cases per 100,000 people"
2020-12-21,1109.64067523047,56.8662142833958,48.8202138244772,"Dec 21, 2020<br><b>48.82</b> cases per 100,000 people"
2020-12-22,947.630598775686,48.5636169386889,46.0814716683273,"Dec 22, 2020<br><b>46.08</b> cases per 100,000 people"
2020-12-23,641.664674289714,32.8836547548741,42.9198391988137,"Dec 23, 2020<br><b>42.92</b> cases per 100,000 people"
2020-12-24,396.007657861481,20.2943681071707,38.5789976443235,"Dec 24, 2020<br><b>38.58</b> cases per 100,000 people"
2020-12-25,101.710568419521,5.21240353543201,31.5636933471734,"Dec 25, 2020<br><b>31.56</b> cases per 100,000 people"
2020-12-26,802.068177036387,41.1039193527855,32.7025305184642,"Dec 26, 2020<br><b>32.7</b> cases per 100,000 people"
2020-12-27,591.922807311179,30.3345127401674,33.6083842446449,"Dec 27, 2020<br><b>33.61</b> cases per 100,000 people"
2020-12-28,1277.99964076673,65.4941757707728,34.8409501714131,"Dec 28, 2020<br><b>34.84</b> cases per 100,000 people"
2020-12-29,1023.94135550276,52.4743458269109,35.3996257268733,"Dec 29, 2020<br><b>35.4</b> cases per 100,000 people"
2020-12-30,1063.26646191835,54.4896558079386,38.4861973058826,"Dec 30, 2020<br><b>38.49</b> cases per 100,000 people"
2020-12-31,685.181198573531,35.1137640596526,40.6032538705228,"Dec 31, 2020<br><b>40.6</b> cases per 100,000 people"
2021-01-01,192.399775366807,9.859990804513,41.267194908963,"Jan 01, 2021<br><b>41.27</b> cases per 100,000 people"
2021-01-02,861.490378613393,44.1491534754147,41.7022283550529,"Jan 02, 2021<br><b>41.7</b> cases per 100,000 people"
2021-01-03,703.3324872896,36.0439706541733,42.5178651999108,"Jan 03, 2021<br><b>42.52</b> cases per 100,000 people"
2021-01-04,1337.31118462151,68.5337389713778,42.952088514283,"Jan 04, 2021<br><b>42.95</b> cases per 100,000 people"
2021-01-05,1064.59572398136,54.5577770502481,43.2497215461883,"Jan 05, 2021<br><b>43.25</b> cases per 100,000 people"
2021-01-06,944.163570941272,48.3859407303818,42.3777622493945,"Jan 06, 2021<br><b>42.38</b> cases per 100,000 people"
2021-01-07,843.791722188916,43.2421431150082,43.5389592573024,"Jan 07, 2021<br><b>43.54</b> cases per 100,000 people"
2021-01-08,786.962900251438,40.3298129905755,47.8917909981685,"Jan 08, 2021<br><b>47.89</b> cases per 100,000 people"
2021-01-09,498.091053753274,25.5258780861589,45.2313230854177,"Jan 09, 2021<br><b>45.23</b> cases per 100,000 people"
2021-01-10,356.120444469451,18.25025159761,42.6893632201943,"Jan 10, 2021<br><b>42.69</b> cases per 100,000 people"
2021-01-11,889.172381908292,45.5677845388754,39.4085125869797,"Jan 11, 2021<br><b>39.41</b> cases per 100,000 people"
2021-01-12,548.712870310984,28.1201152406212,35.631703757033,"Jan 12, 2021<br><b>35.63</b> cases per 100,000 people"
2021-01-13,631.952403583958,32.3859260040628,33.3459873675588,"Jan 13, 2021<br><b>33.35</b> cases per 100,000 people"
2021-01-14,570.472717580155,29.2352511266823,31.345002797798,"Jan 14, 2021<br><b>31.35</b> cases per 100,000 people"
2021-01-15,545.807672313145,27.9712313581459,29.5794911360223,"Jan 15, 2021<br><b>29.58</b> cases per 100,000 people"
2021-01-16,428.744915521955,21.9720678803739,29.0718039637674,"Jan 16, 2021<br><b>29.07</b> cases per 100,000 people"
2021-01-17,345.411445784962,17.701443116138,28.9934027521285,"Jan 17, 2021<br><b>28.99</b> cases per 100,000 people"
2021-01-18,618.625945311157,31.7029794893071,27.0127163164759,"Jan 18, 2021<br><b>27.01</b> cases per 100,000 people"
2021-01-19,621.552035231131,31.8529340287504,27.5459761433515,"Jan 19, 2021<br><b>27.55</b> cases per 100,000 people"
2021-01-20,564.643044930053,28.9364954830557,27.0532003546362,"Jan 20, 2021<br><b>27.05</b> cases per 100,000 people"
2021-01-21,559.079344708624,28.6513702384042,26.9697887991679,"Jan 21, 2021<br><b>26.97</b> cases per 100,000 people"
2021-01-22,554.119170607365,28.3971741462624,27.0306377688988,"Jan 22, 2021<br><b>27.03</b> cases per 100,000 people"
2021-01-23,325.257245937348,16.6685925070823,26.2729984298572,"Jan 23, 2021<br><b>26.27</b> cases per 100,000 people"
2021-01-24,277.243702038794,14.2080225795485,25.7739383532015,"Jan 24, 2021<br><b>25.77</b> cases per 100,000 people"
2021-01-25,568.017649682867,29.1094352475028,25.4034320329438,"Jan 25, 2021<br><b>25.4</b> cases per 100,000 people"
2021-01-26,527.662804018425,27.0413537936116,24.7160634279239,"Jan 26, 2021<br><b>24.72</b> cases per 100,000 people"
2021-01-27,525.680417860574,26.9397616308861,24.4308157347568,"Jan 27, 2021<br><b>24.43</b> cases per 100,000 people"
2021-01-28,484.235327581827,24.8158079606618,23.8828782665079,"Jan 28, 2021<br><b>23.88</b> cases per 100,000 people"
2021-01-29,471.835427440222,24.1803451533897,23.280474124669,"Jan 29, 2021<br><b>23.28</b> cases per 100,000 people"
2021-01-30,322.012049307882,16.5022845742151,23.2567158485451,"Jan 30, 2021<br><b>23.26</b> cases per 100,000 people"
2021-01-31,262.955900497599,13.4758097090069,23.1521140098963,"Jan 31, 2021<br><b>23.15</b> cases per 100,000 people"
2021-02-01,515.412390658639,26.4135517972283,22.7669878027142,"Feb 01, 2021<br><b>22.77</b> cases per 100,000 people"
2021-02-02,540.056004773292,27.6764732746427,22.8577191571472,"Feb 02, 2021<br><b>22.86</b> cases per 100,000 people"
2021-02-03,489.538288938298,25.0875710129409,22.5931204974408,"Feb 03, 2021<br><b>22.59</b> cases per 100,000 people"
2021-02-04,423.817312328017,21.7195409629807,22.1507966406292,"Feb 04, 2021<br><b>22.15</b> cases per 100,000 people"
2021-02-05,472.780177099912,24.2287611296525,22.1577132086667,"Feb 05, 2021<br><b>22.16</b> cases per 100,000 people"
2021-02-06,287.559007340169,14.7366552935077,21.90548045428,"Feb 06, 2021<br><b>21.91</b> cases per 100,000 people"
2021-02-07,198.898680083186,10.1930428604249,21.4365137616254,"Feb 07, 2021<br><b>21.44</b> cases per 100,000 people"
2021-02-08,430.202530612582,22.0467668833364,20.8126873453551,"Feb 08, 2021<br><b>20.81</b> cases per 100,000 people"
2021-02-09,411.277333372661,21.0768994788477,19.869891088813,"Feb 09, 2021<br><b>19.87</b> cases per 100,000 people"
2021-02-10,455.283095887544,23.3320809774493,19.6191067980285,"Feb 10, 2021<br><b>19.62</b> cases per 100,000 people"
2021-02-11,422.718045113177,21.6632063617092,19.6110589978468,"Feb 11, 2021<br><b>19.61</b> cases per 100,000 people"
2021-02-12,373.641285972535,19.1481494032513,18.8852573226466,"Feb 12, 2021<br><b>18.89</b> cases per 100,000 people"
2021-02-13,261.538391177086,13.4031660230206,18.6947588554342,"Feb 13, 2021<br><b>18.69</b> cases per 100,000 people"
2021-02-14,230.823703605423,11.8291177350603,18.928483837525,"Feb 14, 2021<br><b>18.93</b> cases per 100,000 people"
2021-02-15,364.041578501514,18.6561892270514,18.4441156009128,"Feb 15, 2021<br><b>18.44</b> cases per 100,000 people"
2021-02-16,436.346596726989,22.3616343787629,18.6276491580436,"Feb 16, 2021<br><b>18.63</b> cases per 100,000 people"
2021-02-17,418.845809560666,21.4647643060058,18.3608896335516,"Feb 17, 2021<br><b>18.36</b> cases per 100,000 people"
2021-02-18,381.062296927805,19.528457018682,18.0559254416906,"Feb 18, 2021<br><b>18.06</b> cases per 100,000 people"
2021-02-19,375.017893629115,19.2186969847618,18.0660036676207,"Feb 19, 2021<br><b>18.07</b> cases per 100,000 people"
2021-02-20,279.486844655184,14.3229778362719,18.197405355228,"Feb 20, 2021<br><b>18.2</b> cases per 100,000 people"
2021-02-21,268.504727494442,13.7601727393711,18.4732703558438,"Feb 21, 2021<br><b>18.47</b> cases per 100,000 people"
2021-02-22,479.293518680038,24.5625530374874,19.3170366144776,"Feb 22, 2021<br><b>19.32</b> cases per 100,000 people"
2021-02-23,434.643489658576,22.2743545469563,19.3045680670766,"Feb 23, 2021<br><b>19.3</b> cases per 100,000 people"
2021-02-24,411.506536337863,21.088645537932,19.2508368144946,"Feb 24, 2021<br><b>19.25</b> cases per 100,000 people"
2021-02-25,380.467927243281,19.4979971098141,19.2464853989421,"Feb 25, 2021<br><b>19.25</b> cases per 100,000 people"
2021-02-26,466.862947694468,23.9255184287988,19.9188884623759,"Feb 26, 2021<br><b>19.92</b> cases per 100,000 people"
2021-02-27,256.323075806008,13.135894600778,19.7493051430196,"Feb 27, 2021<br><b>19.75</b> cases per 100,000 people"
2021-02-28,204.157921102094,10.4625653584959,19.2782183743232,"Feb 28, 2021<br><b>19.28</b> cases per 100,000 people"
2021-03-01,451.240162566637,23.1248911026617,19.0728380979195,"Mar 01, 2021<br><b>19.07</b> cases per 100,000 people"
2021-03-02,432.379149955835,22.1583129943881,19.0562607332669,"Mar 02, 2021<br><b>19.06</b> cases per 100,000 people"
2021-03-03,441.117405239976,22.6061259743402,19.2730436527538,"Mar 03, 2021<br><b>19.27</b> cases per 100,000 people"
2021-03-04,452.709338664708,23.2001825773507,19.8019272909733,"Mar 04, 2021<br><b>19.8</b> cases per 100,000 people"
2021-03-05,423.557157649543,21.7062087086545,19.4848830452385,"Mar 05, 2021<br><b>19.48</b> cases per 100,000 people"
2021-03-06,294.178919317406,15.0759086585275,19.7620279106312,"Mar 06, 2021<br><b>19.76</b> cases per 100,000 people"
2021-03-07,295.015351443595,15.1187736413847,20.4272005224725,"Mar 07, 2021<br><b>20.43</b> cases per 100,000 people"
2021-03-08,518.419089937868,26.5676373578201,20.9190214160666,"Mar 08, 2021<br><b>20.92</b> cases per 100,000 people"
2021-03-09,505.246620665089,25.8925823809901,21.4524884712954,"Mar 09, 2021<br><b>21.45</b> cases per 100,000 people"
2021-03-10,525.313699899257,26.9209682839628,22.0688945155272,"Mar 10, 2021<br><b>22.07</b> cases per 100,000 people"
2021-03-11,501.970240671192,25.7246763813582,22.4295364875283,"Mar 11, 2021<br><b>22.43</b> cases per 100,000 people"
2021-03-12,543.141284260357,27.8345858676216,23.3050189388093,"Mar 12, 2021<br><b>23.31</b> cases per 100,000 people"
2021-03-13,313.728953885512,16.0777973598108,23.4481458961355,"Mar 13, 2021<br><b>23.45</b> cases per 100,000 people"
2021-03-14,301.99335327022,15.4763781849099,23.4992322594962,"Mar 14, 2021<br><b>23.5</b> cases per 100,000 people"
2021-03-15,642.33427105726,32.917969857156,24.4064226165442,"Mar 15, 2021<br><b>24.41</b> cases per 100,000 people"
2021-03-16,599.063857443923,30.700473087622,25.093264146063,"Mar 16, 2021<br><b>25.09</b> cases per 100,000 people"
2021-03-17,626.565399358829,32.1098559721598,25.8345338158055,"Mar 17, 2021<br><b>25.83</b> cases per 100,000 people"
2021-03-18,646.615669143291,33.1373804343163,26.8934915376566,"Mar 18, 2021<br><b>26.89</b> cases per 100,000 people"
2021-03-19,611.209514549544,31.3229065969536,27.3918230704183,"Mar 19, 2021<br><b>27.39</b> cases per 100,000 people"
2021-03-20,472.790773940571,24.2293041903252,28.5563240462061,"Mar 20, 2021<br><b>28.56</b> cases per 100,000 people"
2021-03-21,449.030971762697,23.0116757885028,29.6327951324337,"Mar 21, 2021<br><b>29.63</b> cases per 100,000 people"
2021-03-22,820.710343806131,42.0592821777963,30.9386968925251,"Mar 22, 2021<br><b>30.94</b> cases per 100,000 people"
2021-03-23,801.382101739411,41.0687597684955,32.4198807040785,"Mar 23, 2021<br><b>32.42</b> cases per 100,000 people"
2021-03-24,806.846289677459,41.3487852660335,33.7397277460605,"Mar 24, 2021<br><b>33.74</b> cases per 100,000 people"
2021-03-25,865.868436540499,44.3735176193987,35.3448902010722,"Mar 25, 2021<br><b>35.34</b> cases per 100,000 people"
2021-03-26,871.961663782366,44.6857797541132,37.2538720806665,"Mar 26, 2021<br><b>37.25</b> cases per 100,000 people"
2021-03-27,627.206328455077,32.1427019304428,38.3843574721118,"Mar 27, 2021<br><b>38.38</b> cases per 100,000 people"
2021-03-28,535.644006698656,27.4503697858912,39.0184566145959,"Mar 28, 2021<br><b>39.02</b> cases per 100,000 people"
2021-03-29,1010.4909635067,51.7850480294192,40.4078517362563,"Mar 29, 2021<br><b>40.41</b> cases per 100,000 people"
2021-03-30,1042.31727795345,53.4160643192677,42.1717523863666,"Mar 30, 2021<br><b>42.17</b> cases per 100,000 people"
2021-03-31,1099.78924101061,56.3613537624626,44.3164050287136,"Mar 31, 2021<br><b>44.32</b> cases per 100,000 people"
2021-04-01,1055.32428031083,54.0826395446992,45.7034224466137,"Apr 01, 2021<br><b>45.7</b> cases per 100,000 people"
2021-04-02,987.127408277704,50.5877262587494,46.5465576615617,"Apr 02, 2021<br><b>46.55</b> cases per 100,000 people"
2021-04-03,810.519923398329,41.5370494915913,47.8886073131544,"Apr 03, 2021<br><b>47.89</b> cases per 100,000 people"
2021-04-04,345.354347011327,17.6985169516873,46.4954854796967,"Apr 04, 2021<br><b>46.5</b> cases per 100,000 people"
2021-04-05,1329.55764771129,68.1363902609054,48.8313915127661,"Apr 05, 2021<br><b>48.83</b> cases per 100,000 people"
2021-04-06,1186.77576202176,60.8191879551031,49.8889806035998,"Apr 06, 2021<br><b>49.89</b> cases per 100,000 people"
2021-04-07,1203.43139174186,61.6727458949214,50.6477509082367,"Apr 07, 2021<br><b>50.65</b> cases per 100,000 people"
2021-04-08,1176.19735836086,60.277072130778,51.5326698491051,"Apr 08, 2021<br><b>51.53</b> cases per 100,000 people"
2021-04-09,1115.19102810002,57.1506555107891,52.4702311708251,"Apr 09, 2021<br><b>52.47</b> cases per 100,000 people"
2021-04-10,738.987910678859,37.871218872519,51.9465410823862,"Apr 10, 2021<br><b>51.95</b> cases per 100,000 people"
2021-04-11,676.309707493429,34.6591230898003,54.3694848164023,"Apr 11, 2021<br><b>54.37</b> cases per 100,000 people"
2021-04-12,1164.07555440554,59.6558610336981,53.157980641087,"Apr 12, 2021<br><b>53.16</b> cases per 100,000 people"
2021-04-13,1085.50737912193,55.629445283748,52.4165888308934,"Apr 13, 2021<br><b>52.42</b> cases per 100,000 people"
2021-04-14,1138.19629343882,58.3296158513796,51.9389988246731,"Apr 14, 2021<br><b>51.94</b> cases per 100,000 people"
2021-04-15,1063.97228991786,54.5258276671387,51.1173924727247,"Apr 15, 2021<br><b>51.12</b> cases per 100,000 people"
2021-04-16,916.886946237002,46.9880842710927,49.6655965813395,"Apr 16, 2021<br><b>49.67</b> cases per 100,000 people"
2021-04-17,583.654029943346,29.9107592890214,48.5283880694113,"Apr 17, 2021<br><b>48.53</b> cases per 100,000 people"
2021-04-18,544.715192489882,27.9152445931356,47.564976855602,"Apr 18, 2021<br><b>47.56</b> cases per 100,000 people"
2021-04-19,976.925994157188,50.0649301732054,46.1948438755316,"Apr 19, 2021<br><b>46.19</b> cases per 100,000 people"
2021-04-20,930.858608971783,47.7040958455661,45.0626510986485,"Apr 20, 2021<br><b>45.06</b> cases per 100,000 people"
2021-04-21,939.960422698873,48.1705402552979,43.6113545849225,"Apr 21, 2021<br><b>43.61</b> cases per 100,000 people"
2021-04-22,783.878723804378,40.1717569255435,41.5607730504089,"Apr 22, 2021<br><b>41.56</b> cases per 100,000 people"
2021-04-23,782.960461201591,40.1246983424327,40.5802893463147,"Apr 23, 2021<br><b>40.58</b> cases per 100,000 people"
2021-04-24,504.527915641893,25.8557506076351,40.0010023918309,"Apr 24, 2021<br><b>40</b> cases per 100,000 people"
2021-04-25,528.466353972267,27.0825336501927,39.8820436856962,"Apr 25, 2021<br><b>39.88</b> cases per 100,000 people"
2021-04-26,951.00559997647,48.736577020069,39.6922789495339,"Apr 26, 2021<br><b>39.69</b> cases per 100,000 people"
2021-04-27,845.458622466606,43.3275674424469,39.0670606062311,"Apr 27, 2021<br><b>39.07</b> cases per 100,000 people"
2021-04-28,827.832714348732,42.4242852445748,38.2461670332707,"Apr 28, 2021<br><b>38.25</b> cases per 100,000 people"
2021-04-29,790.407390925172,40.5063342276949,38.2939637907209,"Apr 29, 2021<br><b>38.29</b> cases per 100,000 people"
2021-04-30,793.451124444437,40.6623176972916,38.3707665557007,"Apr 30, 2021<br><b>38.37</b> cases per 100,000 people"
2021-05-01,449.751464148987,23.048599159593,37.9697449202661,"May 01, 2021<br><b>37.97</b> cases per 100,000 people"
2021-05-02,457.631598027296,23.4524356372101,37.4511594898401,"May 02, 2021<br><b>37.45</b> cases per 100,000 people"
2021-05-03,759.672782373953,38.9312650410621,36.0504006356962,"May 03, 2021<br><b>36.05</b> cases per 100,000 people"
2021-05-04,676.241038758691,34.6556039947713,34.8115487145997,"May 04, 2021<br><b>34.81</b> cases per 100,000 people"
2021-05-05,637.966068604022,32.6941107807145,33.4215237911911,"May 05, 2021<br><b>33.42</b> cases per 100,000 people"
2021-05-06,590.885363754726,30.2813464414681,31.9608112503015,"May 06, 2021<br><b>31.96</b> cases per 100,000 people"
2021-05-07,509.576698905989,26.1144876901658,29.8825498207121,"May 07, 2021<br><b>29.88</b> cases per 100,000 people"
2021-05-08,326.276283122257,16.720815526852,28.9785807303206,"May 08, 2021<br><b>28.98</b> cases per 100,000 people"
2021-05-09,260.714214544163,13.3609291024919,27.5369369396465,"May 09, 2021<br><b>27.54</b> cases per 100,000 people"
2021-05-10,469.100843117052,24.0402047804126,25.4096426166966,"May 10, 2021<br><b>25.41</b> cases per 100,000 people"
2021-05-11,407.485136240348,20.882559185143,23.4420647867497,"May 11, 2021<br><b>23.44</b> cases per 100,000 people"
2021-05-12,486.511788133115,24.9324706753648,22.333259057414,"May 12, 2021<br><b>22.33</b> cases per 100,000 people"
2021-05-13,383.326841375503,19.6445090638995,20.8137108606185,"May 13, 2021<br><b>20.81</b> cases per 100,000 people"
2021-05-14,308.936839222412,15.8322138791531,19.3448146019024,"May 14, 2021<br><b>19.34</b> cases per 100,000 people"
2021-05-15,208.203595416484,10.6698957021092,18.480397484082,"May 15, 2021<br><b>18.48</b> cases per 100,000 people"
2021-05-16,217.105302090657,11.1260851429986,18.1611340612973,"May 16, 2021<br><b>18.16</b> cases per 100,000 people"
2021-05-17,362.945135277342,18.5999993479967,17.3839618566664,"May 17, 2021<br><b>17.38</b> cases per 100,000 people"
2021-05-18,363.866365870949,18.6472100329597,17.0646262634974,"May 18, 2021<br><b>17.06</b> cases per 100,000 people"
2021-05-19,272.895560859224,13.9851915914897,15.5007292515152,"May 19, 2021<br><b>15.5</b> cases per 100,000 people"
2021-05-20,262.537536459064,13.4543696342197,14.6164236187038,"May 20, 2021<br><b>14.62</b> cases per 100,000 people"
2021-05-21,213.1183457776,10.9217639450669,13.9149307709772,"May 21, 2021<br><b>13.91</b> cases per 100,000 people"
2021-05-22,141.776943976327,7.26570164249636,13.4286173338897,"May 22, 2021<br><b>13.43</b> cases per 100,000 people"
2021-05-23,118.599027202439,6.07789336245753,12.7074470795267,"May 23, 2021<br><b>12.71</b> cases per 100,000 people"
2021-05-24,230.080847101078,11.7910482607693,11.7347397813513,"May 24, 2021<br><b>11.73</b> cases per 100,000 people"
2021-05-25,197.894400297704,10.1415761192027,10.5196492222432,"May 25, 2021<br><b>10.52</b> cases per 100,000 people"
2021-05-26,184.17711688258,9.4386008268555,9.87013625586687,"May 26, 2021<br><b>9.87</b> cases per 100,000 people"
2021-05-27,140.969032951951,7.22429829233119,8.9801260641685,"May 27, 2021<br><b>8.98</b> cases per 100,000 people"
2021-05-28,125.341186427518,6.42341158271069,8.33750429811762,"May 28, 2021<br><b>8.34</b> cases per 100,000 people"
2021-05-29,70.7519688993702,3.62585539104186,7.81752626219555,"May 29, 2021<br><b>7.82</b> cases per 100,000 people"
2021-05-30,70.5949515626378,3.61780865869314,7.4660855902292,"May 30, 2021<br><b>7.47</b> cases per 100,000 people"
2021-05-31,39.4288738016714,2.0206277911479,6.07031123742615,"May 31, 2021<br><b>6.07</b> cases per 100,000 people"
2021-06-01,166.967074279269,8.5566306608799,5.84389045766574,"Jun 01, 2021<br><b>5.84</b> cases per 100,000 people"
2021-06-02,142.99405185087,7.3280752727577,5.54238680708034,"Jun 02, 2021<br><b>5.54</b> cases per 100,000 people"
